z,zerr,mean_fiber_ra,mean_fiber_dec
-0.000331711420937905,1.2602545140960118e-06,240.61017,44.17942
0.8088780310195917,1.3898795369818911e-05,240.57953,44.198406
0.6688723569296577,0.00010881789641776911,240.56526,44.14018
0.736319402195801,0.00017058543059891694,240.47044,44.17837
0.7374286047326506,1.2259606547726015e-05,240.43015,44.18296
-0.00013504195900231424,2.053106168255062e-06,240.52533,44.261715
0.43533675540652755,5.4055309784921046e-05,240.49887,44.295113
-5.55473832913881e-05,2.264631117436554e-06,240.44641,44.305363
0.5599302483750801,8.645580577729334e-06,240.44664,44.31268
-0.00014196167894620985,2.763039981606736e-06,240.70073,43.9079
0.771716296691328,2.111713204760353e-05,240.64388,43.886967
0.9864442973914529,3.543969386366342e-05,240.60017,43.930065
-0.00020456916890957343,5.022830226996953e-06,240.54509,43.97082
-8.316162940390988e-05,1.3239720114329882e-06,240.51276,43.937878
0.42763789671036323,7.870864673948792e-05,240.46167,43.948807
0.9609410767242277,2.794162166201343e-05,240.53899,44.014145
0.912609338191509,1.439478394103598e-05,240.49031,44.070354
0.9297638675946723,6.655462969465464e-05,240.46338,43.998074
-0.00013440214257929206,2.2722341411596023e-06,240.42705,43.981583
0.6122994272940647,2.3458467442076106e-05,240.43665,44.061237
0.44599724650934813,7.762857618949098e-06,240.41846,43.89789
-0.0001244799642507039,8.067006564253541e-06,240.41495,43.849007
-1.2869809166974098e-05,3.0536102005942402e-06,240.33449,43.859707
0.2174705665946586,2.4934653205626933e-05,240.26364,43.897057
1.0092003047638067,4.938854490206483e-05,240.38727,43.989525
0.26745199506834866,7.104966823704556e-06,240.36322,43.945576
0.8637289821218568,2.1349193322325628e-05,240.34677,43.928135
0.13121097427898856,6.562536708485504e-06,240.3495,43.960163
0.27448801234288633,1.2266710254938499e-05,240.34914,43.986176
0.7100949698984758,5.606697520163957e-05,240.29337,44.010803
0.7114355628994636,3.854442349428808e-05,240.2826,44.00524
-0.00013958264852023428,4.078296377581719e-06,240.23424,43.927082
0.5474183062543747,0.00011190662781161384,240.4975,44.09963
1.359507275219567,5.342963726978023e-05,240.45401,44.11304
1.2071593212398042,8.48654880172587e-05,240.44354,44.07872
1.3649018564214501,2.003424705076312e-05,240.41434,44.14219
0.2997345635501203,5.9022100884883026e-05,240.3314,44.08563
0.8362131475921466,4.7169115653738704e-05,240.31174,44.082607
-0.0004566611968152344,6.906871119996107e-06,240.32007,44.128647
-0.00018186180176057572,2.4882525337176343e-06,240.3187,44.156235
-9.032392930138222e-05,1.0737725489137444e-06,240.25468,44.11684
0.2989208524082078,6.215191841839607e-06,240.34972,44.206856
1.311287873987003,5.811686273752174e-05,240.25385,44.243553
0.74961081809729,0.00023513614832214725,240.24411,44.255096
0.26642612132253696,0.00011352857536756785,240.14902,44.224842
-0.0006649183257713845,3.319561481332164e-06,240.27231,44.041294
-2.4751742397083642e-05,1.2843116993620993e-06,240.2212,44.039776
-0.0012479202653871597,2.5444662880661287e-05,240.2461,44.083286
0.3957223883898591,0.0001030109257421058,240.19873,44.071033
-7.320470919958133e-05,1.6095721260249128e-06,240.15001,43.99553
1.3109419709448655,4.977313914892319e-05,240.0918,44.07046
1.5807459393156816e-05,3.813225305918211e-06,240.22168,44.13751
0.861881128549506,5.8977385450091e-05,240.19867,44.153282
0.25995896905083093,1.0640172443261257e-05,240.09856,44.174953
0.19662434641671647,3.328836086085152e-05,240.08795,44.190205
1.367957956122104,0.00010061577569327121,240.08098,44.104885
0.9886040792554585,0.00011013305341315337,240.06422,44.15867
1.0915933563566624,8.699559167274819e-05,240.62086,44.39862
0.3169845059249924,1.674028608822883e-05,240.47585,44.37148
0.26970252491617885,6.51891167024583e-05,240.43051,44.345753
1.364310200408046,4.780778103065225e-05,240.45358,44.3698
-0.00015888618433899132,5.061785259978144e-06,240.45789,44.362923
-0.0001168903503266878,2.3675259620778395e-06,240.40112,44.4012
-5.040803654746164e-05,5.435357044247219e-06,240.39322,44.37731
-5.8396638141748646e-05,1.775086910138797e-06,240.39311,44.377254
0.00013040173272939968,7.651654087652e-06,240.36543,44.34072
0.9751835720202426,4.45191931819467e-05,240.28389,44.329926
2.1442624195737805,0.00035372346530769273,240.28017,44.346737
0.9927823372646627,7.690792660648218e-05,240.25809,44.335564
-0.00025703305664927386,6.06887989563339e-06,240.22424,44.361843
1.1593855811910831,3.6617952795413265e-05,240.3857,44.437332
-0.000878067624889923,3.35201751596282e-06,240.2039,44.404305
1.4471516840552532,6.475253729278724e-05,240.18933,44.41302
0.18179868880814526,1.2844838119107583e-05,240.2629,44.30276
0.36637271029432184,9.430741984427982e-05,240.2622,44.303394
0.3879793950680006,4.6372315636945735e-05,240.08781,44.29259
0.26437120312735807,5.101303817122832e-05,240.06718,44.32703
1.2923666719071103,0.00025366749739249797,240.12202,44.432476
1.1287940676594541,4.595339112176656e-05,240.08597,44.44071
0.845176379792154,9.898589796536907e-06,240.10463,44.353836
0.599073252198968,6.479729795920735e-05,240.06586,44.245277
0.0601934251486602,6.83109243235902e-06,240.29623,43.835392
1.499958707355736,8.325715702327073e-05,240.23145,43.885036
0.6658365093522819,6.667920656148126e-05,240.19067,43.785976
0.38423420058965635,2.7737524377701965e-05,240.18416,43.89381
-0.0009037661576255107,2.407802561285689e-06,240.16704,43.87843
0.04035111701225886,5.460536754627998e-06,240.10425,43.9354
-0.0002056461435269906,1.4447641497115644e-06,240.1056,43.881607
0.9272102250916946,0.0001293525299955766,240.07541,43.943764
0.4872765686993267,5.4208051732030416e-05,240.12447,43.743317
0.25594077395475234,4.040497561626582e-05,240.07526,43.763058
0.12690158978104066,1.4555970592931387e-05,240.0752,43.812153
0.1267832862628741,4.304910666306341e-06,240.05891,43.719944
0.25847780034498735,2.669031067074281e-05,240.42288,42.88186
0.738223060343073,0.00014151793661252695,240.33907,42.884678
0.3738321243415911,8.697243566197979e-05,240.29285,42.92369
1.0959625689475823,0.0001683725998137017,240.28302,42.98942
0.001517737672192258,0.0006148649924709252,240.16144,42.816193
0.044051759791679856,3.230578512855109e-05,240.07625,42.91477
0.6221672350172558,0.00011767185790443108,240.09103,42.963238
6.560894538029537e-05,2.3051822286285796e-06,240.09206,42.96088
-2.0623821855022048e-05,4.889388516742859e-06,240.07658,42.96517
3.571180081189148e-06,8.859563541939921e-07,240.0556,42.96152
-0.00012385346070198047,5.0496143702830455e-06,240.16568,43.076748
-0.0006637109437932305,7.580454847084153e-06,240.1565,43.061886
0.6594316173832119,6.856226790581629e-05,240.1021,43.02689
0.6886611501419188,0.00011238730913748696,240.08069,43.022938
0.38471060564675025,1.0536013880076608e-05,240.05115,43.11111
-0.00022396211576481372,4.796465542102261e-06,240.056,42.774952
